id,name,volume,groupID,groupName,categoryID,categoryName
25505,"Improved Frentix Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25506,"Improved Mindflood Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25507,"Improved Sooth Sayer Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25508,"Standard Exile Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25509,"Standard Frentix Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25510,"Standard X-Instinct Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25511,"Strong Mindflood Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25512,"Strong Sooth Sayer Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25513,"Strong X-Instinct Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
25539,"Strong Exile Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28671,"Synth Blue Pill Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28673,"Synth Crash Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28675,"Synth Drop Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28677,"Synth Exile Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28679,"Synth Frentix Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28681,"Synth Mindflood Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28683,"Synth X-Instinct Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
28685,"Synth Sooth Sayer Booster Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
33088,"Advanced Cerebral Accelerator Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
33112,"Prototype Cerebral Accelerator Blueprint",0.01,718,"Booster Blueprints",9,Blueprint
12611,"Desolation S Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12613,"Void S Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12615,"Null S Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12617,"Bolt S Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12619,"Spike S Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12621,"Javelin S Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12786,"Null M Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12788,"Null L Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12790,"Void M Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12792,"Void L Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12794,"Desolation M Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12796,"Desolation L Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12798,"Bolt M Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12800,"Bolt L Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12802,"Javelin M Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12804,"Javelin L Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12806,"Spike M Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
12808,"Spike L Blueprint",0.01,722,"Advanced Hybrid Charge Blueprint",9,Blueprint
4251,"Small Tractor Beam II Blueprint",0.01,723,"Tractor Beam Blueprint",9,Blueprint
4253,"Capital Tractor Beam II Blueprint",0.01,723,"Tractor Beam Blueprint",9,Blueprint
24349,"Small Tractor Beam I Blueprint",0.01,723,"Tractor Beam Blueprint",9,Blueprint
24645,"Capital Tractor Beam I Blueprint",0.01,723,"Tractor Beam Blueprint",9,Blueprint
11074,"Talisman Alpha Blueprint",0.01,724,"Implant Blueprints",9,Blueprint
33536,"High-grade Ascendancy Alpha Blueprint",0.01,724,"Implant Blueprints",9,Blueprint
33543,"High-grade Ascendancy Beta Blueprint",0,724,"Implant Blueprints",9,Blueprint
33545,"High-grade Ascendancy Gamma Blueprint",0,724,"Implant Blueprints",9,Blueprint
33546,"High-grade Ascendancy Epsilon Blueprint",0,724,"Implant Blueprints",9,Blueprint
33547,"High-grade Ascendancy Delta Blueprint",0,724,"Implant Blueprints",9,Blueprint
33548,"High-grade Ascendancy Omega Blueprint",0,724,"Implant Blueprints",9,Blueprint
33556,"Mid-grade Ascendancy Alpha Blueprint",0.01,724,"Implant Blueprints",9,Blueprint
33558,"Mid-grade Ascendancy Beta Blueprint",0,724,"Implant Blueprints",9,Blueprint
33560,"Mid-grade Ascendancy Delta Blueprint",0,724,"Implant Blueprints",9,Blueprint
33562,"Mid-grade Ascendancy Epsilon Blueprint",0,724,"Implant Blueprints",9,Blueprint
33564,"Mid-grade Ascendancy Gamma Blueprint",0,724,"Implant Blueprints",9,Blueprint
33566,"Mid-grade Ascendancy Omega Blueprint",0,724,"Implant Blueprints",9,Blueprint
12609,"Hail S Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12626,"Barrage S Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12628,"Storm S Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12630,"Shock S Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12632,"Quake S Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12634,"Tremor S Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12762,"Quake L Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12764,"Shock L Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12766,"Tremor L Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12768,"Quake M Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12770,"Shock M Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12772,"Tremor M Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12774,"Barrage M Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12776,"Barrage L Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12778,"Hail M Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12780,"Hail L Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12782,"Storm M Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12784,"Storm L Blueprint",0.01,725,"Advanced Projectile Ammo Blueprint",9,Blueprint
12553,"Lux S Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12558,"Gleam S Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12560,"Aurora S Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12562,"Blaze S Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12564,"Scorch S Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12566,"Conflagration S Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12811,"Blaze M Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12813,"Blaze L Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12815,"Conflagration M Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12817,"Conflagration L Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12819,"Scorch M Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12821,"Scorch L Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12823,"Aurora M Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12825,"Aurora L Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12827,"Gleam M Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12829,"Gleam L Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12831,"Lux M Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
12833,"Lux L Blueprint",0.01,726,"Advanced Frequency Crystal Blueprint",9,Blueprint
18037,"Arkonor Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18039,"Bistot Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18041,"Crokite Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18043,"Dark Ochre Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18045,"Gneiss Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18047,"Hedbergite Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18049,"Hemorphite Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18051,"Jaspet Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18053,"Kernite Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18055,"Mercoxit Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18057,"Omber Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18059,"Plagioclase Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18061,"Pyroxeres Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18063,"Scordite Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18065,"Spodumain Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18067,"Veldspar Mining Crystal I Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18591,"Arkonor Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18593,"Bistot Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18595,"Crokite Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18597,"Dark Ochre Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18599,"Gneiss Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18601,"Hedbergite Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18603,"Hemorphite Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18605,"Jaspet Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18607,"Kernite Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18609,"Mercoxit Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18611,"Omber Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18613,"Plagioclase Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18615,"Pyroxeres Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18617,"Scordite Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18619,"Veldspar Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
18625,"Spodumain Mining Crystal II Blueprint",0.01,727,"Mining Crystal Blueprint",9,Blueprint
4370,"Small Targeting Amplifier I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
4396,"Medium Processor Overclocking Unit I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
4398,"Large Processor Overclocking Unit I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
4400,"Medium Processor Overclocking Unit II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
4402,"Large Processor Overclocking Unit II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25737,"Large Anti-EM Pump I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25889,"Large Anti-Explosive Pump I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25891,"Large Anti-Kinetic Pump I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25893,"Large Anti-Thermal Pump I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25895,"Large Trimark Armor Pump I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25897,"Large Auxiliary Nano Pump I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25899,"Large Nanobot Accelerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25901,"Large Remote Repair Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25903,"Large Salvage Tackle I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25907,"Large Core Defense Capacitor Safeguard I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25909,"Large Drone Control Range Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25911,"Large Drone Repair Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25913,"Large Drone Scope Chip I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25915,"Large Drone Speed Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25917,"Large Drone Durability Enhancer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25919,"Large Drone Mining Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25921,"Large Sentry Damage Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25923,"Large EW Drone Range Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25925,"Large Stasis Drone Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25929,"Large Signal Disruption Amplifier I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25931,"Large Emission Scope Sharpener I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25933,"Large Memetic Algorithm Bank I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25935,"Large Liquid Cooled Electronics I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25937,"Large Gravity Capacitor Upgrade I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25949,"Large Capacitor Control Circuit I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25951,"Large Egress Port Maximizer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25953,"Large Powergrid Subroutine Maximizer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25955,"Large Semiconductor Memory Cell I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25957,"Large Ancillary Current Router I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25969,"Large Energy Discharge Elutriation I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25971,"Large Energy Ambit Extension I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25973,"Large Energy Locus Coordinator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25975,"Large Energy Metastasis Adjuster I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25977,"Large Algid Energy Administrations Unit I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25979,"Large Energy Burst Aerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25981,"Large Energy Collision Accelerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25997,"Large Hybrid Discharge Elutriation I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
25999,"Large Hybrid Ambit Extension I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26001,"Large Hybrid Locus Coordinator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26003,"Large Hybrid Metastasis Adjuster I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26005,"Large Algid Hybrid Administrations Unit I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26007,"Large Hybrid Burst Aerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26009,"Large Hybrid Collision Accelerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26017,"Large Hydraulic Bay Thrusters I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26019,"Launcher Processor Rig I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26021,"Large Warhead Rigor Catalyst I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26023,"Large Rocket Fuel Cache Partition I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26025,"Missile Guidance System Rig I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26027,"Large Bay Loading Accelerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26029,"Large Warhead Flare Catalyst I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26031,"Large Warhead Calefaction Catalyst I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26039,"Large Projectile Ambit Extension I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26041,"Large Projectile Locus Coordinator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26043,"Large Projectile Metastasis Adjuster I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26047,"Large Projectile Burst Aerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26049,"Large Projectile Collision Accelerator I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26057,"Large Dynamic Fuel Valve I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26059,"Large Low Friction Nozzle Joints I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26061,"Large Auxiliary Thrusters I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26063,"Large Engine Thermal Shielding I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26065,"Propellant Injection Vent I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26067,"Large Warp Core Optimizer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26069,"Large Hyperspatial Velocity Optimizer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26071,"Large Polycarbon Engine Housing I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26073,"Large Cargohold Optimization I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26077,"Large Anti-EM Screen Reinforcer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26079,"Large Anti-Explosive Screen Reinforcer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26081,"Large Anti-Kinetic Screen Reinforcer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26083,"Large Anti-Thermal Screen Reinforcer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26085,"Large Core Defense Field Purger I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26087,"Large Core Defense Operational Solidifier I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26089,"Large Core Defense Field Extender I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26091,"Large Core Defense Charge Economizer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26097,"Large Targeting Systems Stabilizer I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26101,"Large Targeting System Subcontroller I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26103,"Large Ionic Field Projector I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26105,"Large Signal Focusing Kit I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26107,"Large Particle Dispersion Augmentor I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26109,"Large Particle Dispersion Projector I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26111,"Large Inverted Signal Field Projector I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26113,"Large Tracking Diagnostic Subroutines I Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26287,"Large Anti-EM Pump II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26289,"Large Anti-Explosive Pump II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26291,"Large Anti-Kinetic Pump II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26293,"Large Anti-Thermal Pump II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26295,"Large Auxiliary Nano Pump II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26297,"Large Nanobot Accelerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26299,"Large Remote Repair Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26301,"Large Salvage Tackle II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26303,"Large Trimark Armor Pump II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26305,"Large Cargohold Optimization II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26307,"Large Dynamic Fuel Valve II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26309,"Large Engine Thermal Shielding II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26311,"Large Low Friction Nozzle Joints II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26313,"Large Polycarbon Engine Housing II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26315,"Propellant Injection Vent II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26319,"Large Auxiliary Thrusters II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26321,"Large Warp Core Optimizer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26323,"Large Hyperspatial Velocity Optimizer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26325,"Large Drone Control Range Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26327,"Large Drone Durability Enhancer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26329,"Large Drone Mining Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26331,"Large Drone Repair Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26333,"Large Drone Scope Chip II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26335,"Large Drone Speed Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26337,"Large EW Drone Range Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26339,"Large Sentry Damage Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26341,"Large Stasis Drone Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26343,"Large Emission Scope Sharpener II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26345,"Large Signal Disruption Amplifier II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26347,"Large Memetic Algorithm Bank II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26349,"Large Liquid Cooled Electronics II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26351,"Large Gravity Capacitor Upgrade II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26353,"Large Particle Dispersion Augmentor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26355,"Large Inverted Signal Field Projector II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26357,"Large Tracking Diagnostic Subroutines II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26359,"Large Ionic Field Projector II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26361,"Large Particle Dispersion Projector II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26363,"Large Signal Focusing Kit II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26365,"Large Targeting System Subcontroller II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26367,"Large Targeting Systems Stabilizer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26369,"Large Egress Port Maximizer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26371,"Large Ancillary Current Router II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26373,"Large Powergrid Subroutine Maximizer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26375,"Large Capacitor Control Circuit II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26377,"Large Semiconductor Memory Cell II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26379,"Large Energy Discharge Elutriation II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26381,"Large Energy Burst Aerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26383,"Large Energy Collision Accelerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26385,"Large Algid Energy Administrations Unit II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26387,"Large Energy Ambit Extension II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26389,"Large Energy Locus Coordinator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26391,"Large Energy Metastasis Adjuster II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26393,"Large Hybrid Discharge Elutriation II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26395,"Large Hybrid Burst Aerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26397,"Large Hybrid Collision Accelerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26399,"Large Algid Hybrid Administrations Unit II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26401,"Large Hybrid Ambit Extension II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26403,"Large Hybrid Locus Coordinator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26405,"Large Hybrid Metastasis Adjuster II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26407,"Large Bay Loading Accelerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26409,"Launcher Processor Rig II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26411,"Missile Guidance System Rig II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26413,"Large Warhead Flare Catalyst II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26415,"Large Warhead Rigor Catalyst II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26417,"Large Hydraulic Bay Thrusters II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26419,"Large Rocket Fuel Cache Partition II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26421,"Large Warhead Calefaction Catalyst II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26423,"Projectile Cache Distributor II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26425,"Large Projectile Collision Accelerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26427,"Projectile Consumption Elutriator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26429,"Large Projectile Ambit Extension II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26431,"Large Projectile Burst Aerator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26433,"Large Projectile Locus Coordinator II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26435,"Large Projectile Metastasis Adjuster II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26437,"Large Anti-EM Screen Reinforcer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26439,"Large Anti-Explosive Screen Reinforcer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26441,"Large Anti-Kinetic Screen Reinforcer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26443,"Large Anti-Thermal Screen Reinforcer II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
26445,"Large Core Defense Capacitor Safeguard II Blueprint",0.01,787,"Rig Blueprint",9,Blueprint
